ID	MasterID
Spain	I7676
Spain	I3585
Spain	I8343
Spain	I3775
Spain	I3776
Spain	I3777
Spain	I3778
Spain	I3866
Spain	I12031
Spain	I12032
Spain	I12029
Spain	I12033
Spain	I12034
Spain	I12163
Spain	I12164
Spain	I12162
Spain	I3980
Spain	I3584
Spain	I12030
Spain	I3981
Spain	I3574
Spain	I3575
Spain	I3577
Spain	I3578
Spain	I3579
Spain	I3581
Spain	I3582
Spain	I3583
Spain	I3576
Spain	I3983
Spain	I6490
Spain	I6492
Spain	I7158
Spain	I6491
Spain	I4055
Spain	I4054
Spain	I3982
Spain	I8202
Spain	I8339
Spain	I8216
Spain	I8338
Spain	I8474
Spain	I8475
Spain	I10865
Spain	I10866
St.Lucia	LAV012
St.Lucia	LAV009
St.Lucia	LAV007
St.Lucia	LAV010
St.Lucia	LAV003
St.Lucia	LAV008
St.Lucia	LAV002
St.Lucia	LAV011
St.Lucia	LAV004
St.Lucia	LAV006
St.Lucia	LAV001
St.Lucia	LAV005
Sweden	vik_urm160
Sweden	vik_urm161
Sweden	vik_urm035
Sweden	vik_grt036
Sweden	VK357
Sweden	VK334
Sweden	VK353
Sweden	vik_84005
Sweden	vik_97002
Sweden	vik_97026
Sweden	vik_97029
Sweden	vik_bns023
Sweden	vik_gtm021
Sweden	vik_gtm127
Sweden	vik_KAL006
Sweden	vik_kal009
Sweden	vik_kls001
Sweden	vik_nuf002
Sweden	vik_stg020
Sweden	vik_urm045
Sweden	VK29
Sweden	VK303
Sweden	VK304
Sweden	VK306
Sweden	VK308
Sweden	VK309
Sweden	VK30
Sweden	VK31
Sweden	VK33
Sweden	VK34
Sweden	VK35
Sweden	VK395
Sweden	VK396
Sweden	VK397
Sweden	VK398
Sweden	VK399
Sweden	VK39
Sweden	VK400
Sweden	VK401
Sweden	VK402
Sweden	VK403
Sweden	VK404
Sweden	VK405
Sweden	VK406
Sweden	VK407
Sweden	VK40
Sweden	VK424
Sweden	VK425
Sweden	VK426
Sweden	VK427
Sweden	VK42
Sweden	VK517
Sweden	VK527
Sweden	vik_stg021
Sweden	VK354
Sweden	VK108
Sweden	VK217
Sweden	vik_84001
Sweden	vik_2072
Sweden	VK232
Sweden	VK251
Sweden	VK428
Sweden	VK429
Sweden	VK430
Sweden	VK431
Sweden	VK432
Sweden	VK433
Sweden	VK434
Sweden	VK435
Sweden	VK437
Sweden	VK438
Sweden	VK439
Sweden	VK440
Sweden	VK441
Sweden	VK450
Sweden	VK452
Sweden	VK453
Sweden	VK454
Sweden	VK455
Sweden	VK456
Sweden	VK457
Sweden	VK458
Sweden	VK459
Sweden	VK460
Sweden	VK461
Sweden	VK462
Sweden	VK463
Sweden	VK464
Sweden	VK467
Sweden	VK468
Sweden	VK469
Sweden	VK471
Sweden	VK472
Sweden	VK473
Sweden	VK474
Sweden	VK475
Sweden	VK476
Sweden	VK477
Sweden	VK478
Sweden	VK479
Sweden	VK48
Sweden	VK50
Sweden	VK51
Sweden	VK53
Sweden	VK56
Sweden	VK57
Sweden	VK58
Sweden	VK60
Sweden	VK63
Sweden	VK64
Sweden	vik_grt035
Sweden	VK265
Sweden	VK266
Sweden	VK267
Sweden	VK268
Sweden	VK269
Sweden	VK270
Sweden	VK335
Sweden	VK342
Sweden	VK343
Sweden	VK344
Sweden	VK345
Sweden	VK346
Sweden	VK347
Sweden	VK348
Sweden	VK352
Sweden	VK380
Sweden	VK443
Sweden	VK533
Sweden	vik_stg026
Sweden	VK333
Sweden	vik_84035
Sweden	VK337
Sweden	VK332
Sweden	VK336
Sweden	VK358
Sweden	VK355
Sweden	VK442
Sweden	VK444
Sweden	VK349
Sweden	VK350
Sweden	VK359
Sweden	VK379
Sweden	VK382
Sweden	RISE174
Sweden	VK522
Sweden	VK579
Taiwan	I3732
Taiwan	I8081
Taiwan	I8075
Taiwan	I13695
Taiwan	I3619
Taiwan	I3728
Taiwan	I3735
Taiwan	I3736
Taiwan	I3614
Taiwan	I3618
Taiwan	I3727
Taiwan	I3731
Taiwan	I8071
Taiwan	I8074
Taiwan	I8076
Taiwan	I8080
Taiwan	I13692
Taiwan	I13694
Taiwan	I14926
Taiwan	I14925
Taiwan	I14933
Taiwan	I14928
Taiwan	I14931
Taiwan	I14930
Taiwan	I14929
Taiwan	I14934
Taiwan	I14927
Taiwan	I14937
Taiwan	I15162
Taiwan	I15156
Taiwan	I15164
Taiwan	I15158
Taiwan	I15166
Taiwan	I15160
Taiwan	I15159
Taiwan	I8072
Taiwan	I3734
Taiwan	I8078
Taiwan	I3621
Taiwan	I3616
Taiwan	I3617
Taiwan	I3611
Taiwan	I3612
Taiwan	I3615
Taiwan	I3620
Tajikistan	I12294
Tajikistan	I12257
Tajikistan	I12293
Tanzania	I2298
Tanzania	I0589
Tanzania	I0589
Tanzania	I0589
Tanzania	I1048
Tanzania	I1048
Tanzania	I1048
Tanzania	I13972
Tanzania	I13977
Tanzania	I13763
Tanzania	I13970
Thailand	Th531
Thailand	Th530
Thailand	Th519
Thailand	Th519
Thailand	Th521
Tonga	LHA001
Turkey	MA2195
Turkey	MA2196
Uganda	MUN001
Ukraine	VK541
Ukraine	VK539
Ukraine	VK540
Ukraine	VK542
Ukraine	MJ-19
Ukraine	MJ-37
Ukraine	MJ-36
UnitedKingdom	VK207
UnitedKingdom	VK171
UnitedKingdom	VK256
UnitedKingdom	VK257
UnitedKingdom	VK258
UnitedKingdom	VK259
UnitedKingdom	VK260
UnitedKingdom	VK261
UnitedKingdom	VK262
UnitedKingdom	VK263
UnitedKingdom	VK264
UnitedKingdom	VK449
UnitedKingdom	VK202
UnitedKingdom	VK204
UnitedKingdom	VK206
UnitedKingdom	VK143
UnitedKingdom	VK144
UnitedKingdom	VK145
UnitedKingdom	VK146
UnitedKingdom	VK147
UnitedKingdom	VK148
UnitedKingdom	VK149
UnitedKingdom	VK150
UnitedKingdom	VK151
UnitedKingdom	VK163
UnitedKingdom	VK164
UnitedKingdom	VK165
UnitedKingdom	VK166
UnitedKingdom	VK167
UnitedKingdom	VK168
UnitedKingdom	VK172
UnitedKingdom	VK173
UnitedKingdom	VK174
UnitedKingdom	VK175
UnitedKingdom	VK176
UnitedKingdom	VK177
UnitedKingdom	VK178
UnitedKingdom	VK205
UnitedKingdom	VK208
UnitedKingdom	I0161
UnitedKingdom	I17268
UnitedKingdom	I0157
UnitedKingdom	I0159
UnitedKingdom	I0769
UnitedKingdom	VK201
UnitedKingdom	I0777
UnitedKingdom	I0774
UnitedKingdom	I0773
UnitedKingdom	VK203
UnitedKingdom	3DT16
UnitedKingdom	3DT26
UnitedKingdom	6DT18
UnitedKingdom	6DT21
UnitedKingdom	6DT22
UnitedKingdom	6DT23
UnitedKingdom	6DT3
UnitedKingdom	I0160
UnitedKingdom	I0156
USA	523a
USA	I1124
USA	Ala1
USA	I1123
USA	I1118
USA	US-14
USA	I1129
USA	CT-02
USA	I1128
USA	CT-01
USA	I1127
USA	I0719
USA	I0719
USA	I1125
USA	SM-01
USA	Lovelock3
USA	SM-02
USA	I5319
USA	I5320
USA	I5321
USA	I5319
USA	I5319
USA	SN-53
USA	SN-13
USA	SC-04
USA	I2717
USA	SN-52
USA	I2716
USA	I2719
USA	I2715
USA	SC-01
USA	SC-02
USA	SC-06
USA	SC-07
USA	I1126
USA	SC-03
USA	SC-05
USA	CR-01
USA	I2718
USA	I0712
USA	SN-11
USA	SN-12
USA	NC
USA	PS-07
USA	PS-06
USA	PS-03
USA	I15690
USA	CH-01
USA	SN-51
USA	PS-02
USA	PS-04
USA	PS-09
USA	PS-17
USA	PS-18
USA	PS-23
USA	PS-26
USA	PS-34
USA	SN-03
USA	Lovelock4
USA	SN-15
USA	Lovelock2
USA	Lovelock1
Vanuatu	I4425
Vanuatu	I4419
Vanuatu	I4424
Vanuatu	I4106
Vanuatu	I4106
Vanuatu	I4105
Vanuatu	I4105
Vanuatu	I10967
Vanuatu	EFE005
Vanuatu	TAN001
Vanuatu	I4450
Vanuatu	I4450
Vanuatu	I14493
Vanuatu	I10966
Vanuatu	I10969
Vanuatu	I10968
Vanuatu	I5259
Vanuatu	FUT001
Vanuatu	FUT007
Vanuatu	FUT006
Vanuatu	FUT002
Vanuatu	I3921
Vanuatu	I3921
Vanuatu	I4096
Vietnam	Vt719
Vietnam	I2948
Vietnam	I2948
Vietnam	I2497
Vietnam	I2497
