ID	MasterID
CzechRepublic	MIB042
CzechRepublic	MIB052
CzechRepublic	MIB001
CzechRepublic	MIB059
CzechRepublic	MIB067
CzechRepublic	MIB029
CzechRepublic	MIB014
CzechRepublic	MIB071
CzechRepublic	MIB031
CzechRepublic	MIB032
CzechRepublic	MIB051
CzechRepublic	MIB026
CzechRepublic	MIB037
CzechRepublic	MIB035
CzechRepublic	VLI050
CzechRepublic	MIG012
CzechRepublic	VLI047
CzechRepublic	MIB066
CzechRepublic	KO1008
CzechRepublic	MIB017
CzechRepublic	MIB043
CzechRepublic	MIB006
CzechRepublic	VLI046
CzechRepublic	MIB003
CzechRepublic	MIB019
CzechRepublic	MIB063
CzechRepublic	MIB007
CzechRepublic	MIB048
CzechRepublic	MIB070
CzechRepublic	MIB040
CzechRepublic	MIS004
CzechRepublic	MIB054
CzechRepublic	MIB036
CzechRepublic	MIB021
CzechRepublic	MIB044
CzechRepublic	MIB057
CzechRepublic	MIB010
CzechRepublic	MIB020
CzechRepublic	PMI009
CzechRepublic	MIB064
CzechRepublic	MIB028
CzechRepublic	MIB062
CzechRepublic	MIB060
CzechRepublic	MIB022
CzechRepublic	MIB075
CzechRepublic	KO1006
CzechRepublic	MIB079
CzechRepublic	MIB046
CzechRepublic	MIG008
CzechRepublic	MIB024
CzechRepublic	MIB047
CzechRepublic	MIS002
CzechRepublic	MIB076
CzechRepublic	KO1009
CzechRepublic	MIB045
CzechRepublic	CHL006
CzechRepublic	PMI010
CzechRepublic	CHL001
CzechRepublic	KO1010
CzechRepublic	MIB086
CzechRepublic	MIS001
CzechRepublic	MIB008
CzechRepublic	KO1013
CzechRepublic	KO1014
CzechRepublic	MIB072
CzechRepublic	MIB073
CzechRepublic	BNL008
CzechRepublic	MIS007
CzechRepublic	VLI060
CzechRepublic	MIB069
CzechRepublic	MIB030
CzechRepublic	MIG009
CzechRepublic	VLI065
CzechRepublic	CHL003
CzechRepublic	MIB027
CzechRepublic	VLI045
CzechRepublic	CHL008
CzechRepublic	MIB077
CzechRepublic	KNE003
CzechRepublic	BNL009
CzechRepublic	KNE007
CzechRepublic	KO7001
CzechRepublic	MIG011
CzechRepublic	MIG010
CzechRepublic	KO1011
CzechRepublic	MIB078
CzechRepublic	BNL002
CzechRepublic	BNL003
CzechRepublic	BNL004
CzechRepublic	ROU003
CzechRepublic	ROU004
CzechRepublic	ROU002
CzechRepublic	CHL002
CzechRepublic	CHL005
CzechRepublic	CHL007
CzechRepublic	KO7002
CzechRepublic	ROU001
CzechRepublic	ROU005
CzechRepublic	ROU006
CzechRepublic	ROU007
CzechRepublic	VLI039
CzechRepublic	VLI061
Denmark	RISE276
Denmark	RISE21
Denmark	RISE47
Denmark	VK214
DominicanRepublic	I10333
DominicanRepublic	I10334
DominicanRepublic	I10126
Egypt	JK2911
Egypt	JK2134
Estonia	V12
Estonia	VII3
Estonia	V11
Estonia	X04
Estonia	0LS09
Estonia	V16
Estonia	V8
Estonia	VII4
Estonia	V7
Estonia	V10
Estonia	X14
Estonia	X13
Estonia	0LS10
Estonia	X09
Estonia	X19
Estonia	X12
Estonia	X20
Estonia	X08
Estonia	X17
Estonia	X11
Estonia	0LS11
Estonia	X16
Estonia	X02
Estonia	X07
Estonia	X15
Estonia	X06
Estonia	X05
Estonia	V9
Estonia	X10
Estonia	V14
France	BFM265
France	ATT26
France	ERS1164
France	ERS86
France	ERS88
France	PEY163
France	PEY53
France	COL11
France	COL153A
France	COL153i
France	PT2
France	PECH5
France	PECH8
France	BES1248
France	Jeb8
France	NOR3-6
France	NOR4
France	NOR2B6
France	NOR3-15
France	NIED
France	Pir6
France	GBVPO
France	QUIN234
France	QUIN58
France	RIX15
France	RIX2
France	RIX4
France	OBE3722
France	OBE3626-1
France	BIS130
France	BIS385
France	TORTF
France	EUG11
France	I3875
France	PIR3037AB
Germany	MX265
Germany	I0099
Germany	WEZ15
Germany	WEZ24
Germany	WEZ35
Germany	WEZ39
Germany	WEZ40
Germany	WEZ48
Germany	WEZ51
Germany	WEZ53
Germany	WEZ54
Germany	WEZ56
Germany	WEZ57
Germany	WEZ58
Germany	WEZ59
Germany	WEZ61
Germany	WEZ64
Germany	WEZ71
Germany	WEZ74
Germany	WEZ83
Germany	OTTM_91
Germany	OTTM_156
Germany	OTTM_81
Germany	OTTM_84
Germany	OTTM_151ind2
Germany	OTTM_151ind2
Germany	OTTM_152
Germany	OTTM_152
Germany	OTTM_141A
Germany	OTTM_141
Germany	OTTM_142
Germany	OTTM_142
Germany	OTTM_87
Germany	RISE471
Germany	OTTM_165
Germany	AITI_33
Germany	OTTM_151ind1
Germany	AITI_98
Germany	AITI_120
Germany	AITI_95
Germany	AITI_95
Germany	AITI_87
Germany	AITI_87
Germany	OTTM_154
Germany	AITI_32
Germany	AITI_65adult
Germany	AITI_65adult
Germany	AITI_62A
Germany	MX257
Germany	AITI_77B
Germany	AITI_77B
Germany	AITI_40
Germany	AITI_119
Germany	AITI_78
Germany	AITI_2
Germany	AITI_86
Germany	MX279
Germany	AITI_43
Germany	AITI_66
Germany	AITI_92
Germany	AITI_66
Germany	AITI_92
Germany	AITI_5
Germany	AITI_55
Germany	AITI_50
Germany	AITI_72
Germany	WEHR_1192SkB
Germany	WEHR_1192SkB
Germany	MX277
Germany	MX252
Germany	I0115
Germany	WEHR_1193
Germany	WEHR_1193
Germany	AITI_77A
Germany	AITI_77A
Germany	WEHR_1586
Germany	WEHR_1586
Germany	AITI_36
Germany	UNTA58_153
Germany	UNTA58_152
Germany	UNTA58_152
Germany	AITI_37
Germany	OBKR_96
Germany	OBKR_76
Germany	OBKR_96
Germany	WEHR_1415adult
Germany	WEHR_1415adult
Germany	POST_6
Germany	OBKR_84
Germany	OBKR_117
Germany	OBKR_117
Germany	POST_1
Germany	POST_1
Germany	WEHR_1564
Germany	WEHR_1564
Germany	MX254
Germany	MX270
Germany	AITI_70
Germany	OBKR_9A
Germany	WEHR_1415child
Germany	OBKR_9A
Germany	UNTA58_149
Germany	I0164
Germany	OBKR_2
Germany	OBKR_67
Germany	OBKR_2
Germany	OBKR_67
Germany	WEHR_1414
Germany	OBKR_82
Germany	WEHR_1414
Germany	OBKR_81
Germany	UNTA85_1412
Germany	OBKR_81
Germany	OBKR_73
Germany	OBKR_73
Germany	MX286
Germany	MX286
Germany	OBKR_95
Germany	POST_28
Germany	MX258
Germany	OBKR_95
Germany	OBKR_66
Germany	OBKR_66
Germany	OBKR_6
Germany	UNTA58_147
Germany	POST_16
Germany	UNTA58_147
Germany	I0047
Germany	WEHR_1474
Germany	WEHR_1474
Germany	OBKR_86
Germany	OBKR_86
Germany	POST_32
Germany	POST_32
Germany	MX280
Germany	POST_35
Germany	POST_35
Germany	OBKR_93
Germany	OBKR_93
Germany	OBKR_50
Germany	OBKR_50
Germany	POST_140
Germany	MX283
Germany	POST_85
Germany	MX283
Germany	POST_131
Germany	POST_131
Germany	POST_99
Germany	POST_99
Germany	MX256
Germany	POST_2
Germany	I0803
Germany	I0116
Germany	POST_47
Germany	OBKR_80
Gibraltar	I10939
Gibraltar	I10940
Gibraltar	I10941
Greece	I9010
Greece	I9041
Greece	I9006
Greece	I9033
Greece	I9123
Greece	I9127
Greece	I9128
Greece	I9129
Greece	I9130
Greece	I9131
Greece	I0070
Greece	I0071
Greece	I0073
Greece	I0074
Greece	I9005
Greenland	Inuk
Guam	RBC2
Guam	RBC1
Hungary	I20767
Hungary	I20766
Hungary	I20747
Hungary	I20752
Hungary	DA194
Hungary	DA197
Hungary	DA198
Hungary	DA191
Hungary	DA195
Hungary	I1503
Hungary	I1504
Hungary	I1504
Hungary	I20770
Hungary	I11683
Hungary	I20773
Hungary	I20749
Hungary	I20751
Hungary	RISE480
Hungary	RISE247
Hungary	RISE374
Hungary	RISE479
Hungary	RISE483
Hungary	RISE484
Hungary	RISE373
Hungary	SZ1
Hungary	RISE349
Hungary	I20750
Hungary	RISE254
Hungary	RISE371
Hungary	I7041
Indonesia	In662
Iran	F38
Iran	I2327
Ireland	rath3
Ireland	rath2
Ireland	rath1
Israel	I2201
Israel	I4517
Israel	ASH008
Israel	ASH087
Israel	ASH135
Israel	ASH068
Israel	I2062
Israel	ASH066
Israel	I1934
Israel	ASH067
Israel	ASH2-3
Israel	I3832
Israel	I2190
Israel	I2195
Israel	I4518
Israel	I2198
Israel	I4519
Israel	I10769
Israel	I10770
Israel	I10266
Israel	I2189
Israel	I2200
Israel	I4525
Israel	I10096
Israel	I10097
Israel	I10099
Israel	I10101
Israel	I10361
Israel	I10768
Israel	I10263
Israel	I10270
Israel	I10359
Israel	ASH029
Israel	I10267
Israel	I10100
Israel	I10106
Israel	I10771
Israel	ASH034
Israel	I10269
Israel	ASH033
Israel	I3965
Israel	I3966
Israel	I8187
Israel	I8188
Israel	I7179
Israel	I7180
Israel	I7182
Israel	I7184
Israel	I6932
Israel	I6925
Israel	I6924
Israel	I6928
Israel	I7002
Israel	I6922
Israel	I6923
Israel	I7003
Israel	I7177
Israel	I10092
Israel	I10093
Israel	I10264
Israel	I10104
Israel	I10265
Israel	I10268
Italy	I10366
Italy	ORC002
Italy	R437
Italy	R435
Italy	VIL004
Italy	VIL009
Italy	VIL007
Italy	MSR003
Italy	I16163
Italy	R1021
Italy	R473
Italy	R474
Italy	R475
Italy	R850
Italy	R851
Italy	VIL006
Italy	MSR002
Italy	VIL010
Italy	R1016
Italy	VIL011
Italy	R1015
Italy	R1
Italy	I10364
Italy	I3876
Italy	JK2744
Italy	I3642
Italy	ORC008
Italy	ORC009
Italy	I3741
Italy	JK2840
Italy	JK2825
Italy	I10371
Italy	I10553
Italy	JK2839
Italy	JK2720
Italy	I10554
Italy	ORC006
Italy	SUA006
Italy	ORC005
Italy	I10502
Italy	ORC001
Italy	ORC007
Italy	ORC003
Italy	I10372
Italy	I10373
Italy	I3878
Italy	ORC004
Italy	I10552
Italy	JK2714
Italy	I16170
Italy	I10365
Italy	JK2728
Italy	I16161
Italy	I3125
Italy	I15939
Italy	I4109
Italy	I0206
Italy	I0207
Italy	I0209
Italy	I0210
Italy	I18945
Italy	I7796
Italy	JK2739
Italy	JK2723
Italy	I3124
Italy	I7805
Italy	R22
Italy	I7774
Italy	JK2742
Italy	RISE486
Italy	SUA007
Italy	I7800
Italy	I4383
Italy	SUC003
Italy	I3743
Italy	JK2712
Japan	IK002
Japan	I13883
Japan	Sanganji131421-3
Japan	Sanganji131421-3
Japan	I6341
Japan	I13885
Japan	I13882
Japan	Sanganji131464
Japan	Sanganji131464
Jordan	I6459
Jordan	I3985
Jordan	I3707
Jordan	I6463
Jordan	I6565
Jordan	I6461
Jordan	I6462
Jordan	I6464
Jordan	I6564
Jordan	I6566
Jordan	I6567
Jordan	I6569
Jordan	I6570
Jordan	I6572
Jordan	I6460
Jordan	I3986
Jordan	I3703
Jordan	I3706
Jordan	I3987
Jordan	I3705
Jordan	I6571
Kazakhstan	I11524
Kazakhstan	BRE003
Kazakhstan	BRE006
Kazakhstan	BRE010
Kazakhstan	BDY003
Kazakhstan	DA227
Kazakhstan	I10519
Kazakhstan	DA130
Kazakhstan	BRE002
Kazakhstan	DA20
Kazakhstan	BRE001
Kazakhstan	BDY001
Kazakhstan	SGZ001
Kazakhstan	AIG003
Kazakhstan	CSP001
Kazakhstan	MJ-53
Kazakhstan	BDY002
Kazakhstan	KBO001
Kazakhstan	I0563
Kazakhstan	I0562
Kazakhstan	DA26
Kazakhstan	BSB002
Kazakhstan	BSB003
Kazakhstan	BSB004
Kazakhstan	KBU001
Kazakhstan	KBU002
Kazakhstan	KBU003
Kazakhstan	KSK002
Kazakhstan	DA223
Kazakhstan	DA129
Kazakhstan	AIG001
Kazakhstan	AIG002
Kazakhstan	AIG006
Kazakhstan	CSP002
Kazakhstan	CSP004
Kazakhstan	SBL001
Kazakhstan	SGZ002
Kazakhstan	CLK001
Kazakhstan	SRK001
Kazakhstan	KYZ001
Kazakhstan	I11523
Kazakhstan	KZL003
Kazakhstan	MMR001
Kazakhstan	WAR001
Kazakhstan	DA18
Kazakhstan	DA10
Kazakhstan	I3773
Kazakhstan	KKM001
Kazakhstan	KSH003
Kazakhstan	KSH004
Kazakhstan	TAL003
Kazakhstan	I3867
Kazakhstan	DA16
Kazakhstan	I11537
Kazakhstan	DA14
Kazakhstan	DA15
Kazakhstan	I7110
Kazakhstan	DA13
Kazakhstan	DA11
Kazakhstan	ESZ002
Kazakhstan	NUL001
Kazakhstan	I3762
Kazakhstan	KZL001
Kazakhstan	MJ-51
Kazakhstan	BKT001
Kazakhstan	BSB001
Kazakhstan	NUR002
Kazakhstan	ESZ003
Kazakhstan	I3752
Kazakhstan	KSH001
Kazakhstan	BIR012
Kazakhstan	ESZ001
Kazakhstan	KYZ002
Kazakhstan	TAL005
Kazakhstan	TAL004
Kazakhstan	MJ-52
Kazakhstan	DA19
Kazakhstan	CSP003
Kazakhstan	I4785
Kazakhstan	AKB001
Kazakhstan	Ze6b
Kazakhstan	DA17
Kazakhstan	CSP002
Kazakhstan	KSH002
Kazakhstan	I3451
Kazakhstan	I3772
Kazakhstan	I3753
Kazakhstan	I3456
Kazakhstan	I3977
Kazakhstan	I3976
Kazakhstan	I4267
Kazakhstan	I4295
Kazakhstan	I3453
Kazakhstan	I10110
Kazakhstan	I3769
Kazakhstan	I4787
Kazakhstan	I6709
Kazakhstan	I11542
Kazakhstan	KZL004
Kazakhstan	I1931
Kazakhstan	I10111
Kazakhstan	I4790
Kazakhstan	I6707
Kazakhstan	I7060
Kazakhstan	DA231
Kazakhstan	I3763
Kazakhstan	I4791
Kazakhstan	I4794
Kazakhstan	I4783
Kazakhstan	I4322
Kazakhstan	I4789
Kazakhstan	I10112
Kazakhstan	I5762
Kazakhstan	I4774
Kazakhstan	I4773
Kazakhstan	I4784
Kazakhstan	I4265
Kazakhstan	I4321
Kazakhstan	I3788
Kazakhstan	I4264
Kazakhstan	I3864
Kazakhstan	I4778
Kazakhstan	I4566
Kazakhstan	I10140
Kazakhstan	I3860
Kazakhstan	I4782
Kazakhstan	I11538
Kazakhstan	I4323
Kazakhstan	I4567
Kazakhstan	I6793
Kazakhstan	I4779
Kazakhstan	I4568
Kazakhstan	I4319
Kazakhstan	I6795
Kazakhstan	I4780
Kazakhstan	I6800
Kazakhstan	I4318
Kazakhstan	I4776
Kazakhstan	I4263
Kazakhstan	I0507
Kazakhstan	I6788
Kazakhstan	I6791
Kazakhstan	I3767
Kazakhstan	I11541
Kazakhstan	I6790
Kazakhstan	I6797
Kazakhstan	I3861
Kazakhstan	I3448
Kazakhstan	I6794
Kazakhstan	I6799
Kazakhstan	I6792
Kazakhstan	I6789
Kazakhstan	I4262
Kazakhstan	I6796
Kazakhstan	I5761
Kazakhstan	RISE391
Kazakhstan	I3770
Kenya	I8922
Kenya	MOL003
Kenya	I8918
Kenya	I8919
Kenya	I8920
Kenya	I8830
Kenya	HYR002
Kenya	I8814
Kenya	I8923
Kenya	I8804
Kenya	I12398
Kenya	I8758
Kenya	I8759
Kenya	I8820
Kenya	I8809
Kenya	I8874
Kenya	NYA002
Kenya	NYA003
Kenya	LUK001
Kenya	LUK003
Kenya	KPL001
Kenya	I12534
Kyrgyzstan	DA56
Kyrgyzstan	CHK005
Kyrgyzstan	DA58
Kyrgyzstan	DA47
Kyrgyzstan	DA57
Kyrgyzstan	DA59
Kyrgyzstan	KEN003
Kyrgyzstan	DA48
Kyrgyzstan	KEN001
Kyrgyzstan	DA49
Kyrgyzstan	DA51
Kyrgyzstan	DA50
Kyrgyzstan	ALN007
Kyrgyzstan	DA53
Kyrgyzstan	CHK001
Kyrgyzstan	KEN002
Kyrgyzstan	ALN006
Kyrgyzstan	CHK002
Kyrgyzstan	CHK003
Kyrgyzstan	I11527
Laos	La727
Laos	La364
Latvia	Kivutkalns194
Latvia	Kivutkalns164
Latvia	Kivutkalns19
Latvia	Kivutkalns222
Latvia	Kivutkalns215
Latvia	Kivutkalns207
Latvia	Kivutkalns209
Latvia	Kivutkalns153
Latvia	Kivutkalns25
Latvia	Kivutkalns42
Lebanon	SFI-15
Lebanon	SFI-20
Lebanon	SFI-12
Lebanon	SFI-5
Lebanon	SFI-34
Lebanon	SFI-35
Lebanon	SFI-36
Lebanon	SFI-39
Lebanon	SFI-44
Lebanon	SFI-45
Lebanon	SFI-47
Lebanon	SFI-50
Lebanon	SFI-42
Lebanon	SFI-43
Lebanon	SFI-55
Lebanon	SFI-56
Lebanon	ERS1790730
Lebanon	ERS1790732
Lebanon	ERS1790729
Lebanon	ERS1790731
Lebanon	ERS1790733
Lithuania	RISE598
Lithuania	Turlojiske1
Lithuania	Turlojiske3
Lithuania	Turlojiske1932
Lithuania	Turlojiske5
Lithuania	Spiginas2
Malawi	I4426
Malaysia	Ma912
Mexico	B-03
Mexico	B-04
Mexico	MX-01
Mexico	F9
Mexico	MOM6
Moldova	scy304
Moldova	scy192
Moldova	scy193
Moldova	scy197
Moldova	scy303
Moldova	scy311
Moldova	scy301
Moldova	scy300
Moldova	scy305
Moldova	cim357
Moldova	cim358
Moldova	cim359
Mongolia	DA45
Mongolia	SKT006
Mongolia	JAA001
Mongolia	SKT001
Mongolia	SKT003
Mongolia	SKT004
Mongolia	SKT005
Mongolia	SKT007
Mongolia	SKT008
Mongolia	SKT009
Mongolia	SKT012
Mongolia	AST001
Mongolia	JAG001
Mongolia	DA43
Mongolia	ULN002
Mongolia	ULN006
Mongolia	ULN007
Mongolia	ULN009
Mongolia	ULN010
Mongolia	SKT002
Mongolia	DA38
Mongolia	I6230
Mongolia	DA41
Mongolia	SKT010
Mongolia	I6231
Mongolia	I6226
Mongolia	I6263
Mongolia	I7026
Mongolia	I6224
Mongolia	I6225
Mongolia	I6233
Mongolia	I7029
Mongolia	I7023
Mongolia	CHN001
Mongolia	I7028
Mongolia	CHN003
Mongolia	I6232
Mongolia	I7030
Mongolia	I7024
Mongolia	I7022
Mongolia	I6356
Mongolia	I13965
Mongolia	I7027
Mongolia	I12970
Mongolia	I12956
Mongolia	I13504
Mongolia	DAR001
Mongolia	DAR002
Mongolia	I6369
Mongolia	I6357
Mongolia	I6359
Mongolia	I6365
Mongolia	I6349
Mongolia	TSI001
Mongolia	I13963
Mongolia	I14194
Mongolia	I7032
Mongolia	I12971
Mongolia	I17652
Mongolia	ARS001
Mongolia	I6351
Mongolia	ARS009
Mongolia	I6353
Mongolia	I6362
Mongolia	I6362
Mongolia	I13178
Mongolia	I6364
Mongolia	SHU001
Mongolia	KHI001
Mongolia	I6352
Mongolia	ARS018
Mongolia	ARS026
Mongolia	ARS004
Mongolia	I12969
Mongolia	I13505
Mongolia	ARS006
Mongolia	MIT001
Mongolia	ARS005
Mongolia	ULI003
Mongolia	ARS002
Mongolia	I7033
Mongolia	I7039
Mongolia	I13768
Mongolia	ARS011
Mongolia	I6363
Mongolia	I12975
Mongolia	I6367
Mongolia	ULI001
Mongolia	BER002
Mongolia	ARS024
Mongolia	ARS007
Mongolia	ARS008
Mongolia	I13767
Mongolia	I13766
Mongolia	I12973
Mongolia	ARS012
Mongolia	ARS014
Mongolia	ULN001
Mongolia	ARS003
Mongolia	ARS015
Mongolia	ARS017
Mongolia	ARS025
Mongolia	I6262
Mongolia	I6264
Mongolia	ARS013
Mongolia	ULN003
Mongolia	I6347
Mongolia	BIL001
Mongolia	BUL002
Mongolia	KHU001
Mongolia	I14037
Mongolia	I14037
Mongolia	SBG001
Mongolia	ULN015
Mongolia	I12976
Mongolia	I12960
Mongolia	I13959
Mongolia	I12972
Mongolia	I13964
Mongolia	ARS016
Mongolia	I13174
Mongolia	ULN005
Mongolia	I12958
Mongolia	I6348
Mongolia	I13173
Mongolia	I13173
Mongolia	I12955
Montenegro	I13170
Montenegro	RISE595
Myanmar	I7238
Nepal	M240
Nepal	M344
Nepal	M63
Nepal	C1
Netherlands	I4070
Netherlands	I4071
Netherlands	I4076
Netherlands	I4067
Netherlands	I4075
Netherlands	I4069
Netherlands	I4068
Netherlands	I4073
Pakistan	I6549
Pakistan	I6552
Pakistan	I8245
Pakistan	I6893
Pakistan	I6896
Pakistan	I6891
Pakistan	I6894
Pakistan	I7718
Pakistan	I7719
Pakistan	I7720
Pakistan	I7721
Pakistan	I7722
Pakistan	I7723
Pakistan	I7717
Pakistan	I2954
Pakistan	I8220
Pakistan	I8246
Pakistan	I6888
Pakistan	I12450
Pakistan	I6554
Pakistan	I6556
Pakistan	I6292
Pakistan	I5396
Pakistan	I6555
Pakistan	I6899
Pakistan	I8999
Pakistan	I6545
Pakistan	I5400
Pakistan	I5397
Pakistan	I6553
Pakistan	I6546
Pakistan	I8219
Pakistan	I3262
Pakistan	I8190
Pakistan	I5398
Pakistan	I6548
Pakistan	I6557
Pakistan	I10000
Pakistan	I10001
Pakistan	I8997
Pakistan	I8998
Pakistan	I10523
Pakistan	I12980
Pakistan	I12988
Pakistan	I12982
Pakistan	I12981
Pakistan	I12968
Pakistan	I12987
Pakistan	I12984
Pakistan	I12985
Pakistan	I12979
Pakistan	I12470
Pakistan	I12448
Pakistan	I12451
Pakistan	I12456
Pakistan	I12471
Pakistan	I12463
Pakistan	I12455
Pakistan	I12464
Pakistan	I12477
Pakistan	I12462
Pakistan	I12475
Pakistan	I12465
Pakistan	I12466
Pakistan	I12446
Pakistan	I12445
Pakistan	I12460
Pakistan	I12453
Pakistan	I12447
Pakistan	I12461
Pakistan	I12454
Pakistan	I12458
Pakistan	I12459
Pakistan	I12444
Pakistan	I12473
Pakistan	I13224
Pakistan	I13222
Pakistan	I13223
Pakistan	I13227
Pakistan	I13221
Pakistan	I13220
Pakistan	I13219
Pakistan	I13228
Pakistan	I5399
Pakistan	I12146
Pakistan	I12144
Pakistan	I12136
Pakistan	I12142
Pakistan	I12149
Pakistan	I12134
Pakistan	I12137
Pakistan	I12143
Pakistan	I12141
Pakistan	I12140
Pakistan	I12983
Pakistan	I12449
Pakistan	I12472
Pakistan	I10974
Pakistan	I1994
Pakistan	I3260
Pakistan	I6195
Pakistan	I13226
Pakistan	I12457
Pakistan	I1985
Pakistan	I12138
Pakistan	I6198
Pakistan	I6901
Pakistan	I6897
Pakistan	I8194
Pakistan	I3261
Pakistan	I6194
Pakistan	I6197
Pakistan	I1799
Pakistan	I1992
Pakistan	I12147
Pakistan	I8193
Pakistan	I6900
Peru	Cuncaicha15-04
Peru	I0039
Peru	K1
Poland	RISE150
Poland	RISE154
Poland	RISE109
Poland	I6538
Poland	N17
Poland	RISE139
Portugal	I7687
Portugal	I7688
Portugal	I8045
Portugal	MonteGato104
Portugal	TV32032extra
Portugal	TV3831
Portugal	ValeOuro10207
Portugal	I7689
Portugal	I7691
Portugal	I7692
Russia	MJ-38
Russia	IMA005
Russia	BGD001
Russia	BGD002
Russia	BGD004
Russia	I7342
Russia	I7342
Russia	IMA003
Russia	KOK002
Russia	NEO250
Russia	BIY002
Russia	BIY005
Russia	BIY006
Russia	BIY007
Russia	BIY008
Russia	BIY009
Russia	BIY010
Russia	BIY011
Russia	Pr10
Russia	Pr4
Russia	NEO243
Russia	MJ-44
Russia	I0247
Russia	BIY003
Russia	MJ-39
Russia	I3423
Russia	I0574
Russia	I0575
Russia	KOK001
Russia	KOK003
Russia	SMV002
Russia	VOR001
Russia	VOR003
Russia	MJ-40
Russia	BIY012
Russia	SMV001
Russia	DA134
Russia	DA139
Russia	DA141
Russia	DA143
Russia	DA144
Russia	DA145
Russia	DA136
Russia	SHD001
Russia	SHD002
Russia	BIY001
Russia	MJ-43
Russia	LS-13
Russia	MJ-56
Russia	RISE600
Russia	RISE601
Russia	RISE602
Russia	MJ-41
Russia	MJ-42
Russia	yak030
Russia	I0576
Russia	I0577
Russia	DA2
Russia	NEO234
Russia	RISE553
Russia	I1202
Russia	DA3
Russia	DA4
Russia	DA5
Russia	DA6
Russia	DA7
Russia	DA8
Russia	DA9
Russia	RISE554
Russia	PTO001
Russia	RISE524
Russia	RISE525
Russia	I11278
Russia	I11280
Russia	RISE495
Russia	RISE497
Russia	RISE499
Russia	irk078
Russia	yak021
Russia	I6047
Russia	I2051
Russia	RISE496
Russia	I3425
Russia	RISE512
Russia	RISE502
Russia	I6717
Russia	RISE523
Russia	RISE493
Russia	I1851
Russia	I0233
Russia	I0423
Russia	I0232
Russia	I0359
Russia	I0361
Russia	I0422
Russia	I1828
Russia	I1853
Russia	I1821
Russia	I6718
Russia	I11214
Russia	yak024
Russia	I1852
Russia	mur002
Russia	I1856
Russia	RISE503
Russia	RISE500
Russia	I6716
Russia	I6048
Russia	kzb001
Russia	mur001
Russia	I3390
Russia	I3395
Russia	I3389
Russia	I3392
Russia	I3394
Russia	I3396
Russia	I3391
Russia	I3393
Russia	KPT006
Russia	RISE505
Russia	kzb009
Russia	kzb006
Russia	kzb003
Russia	kzb004
Russia	kzb007
Russia	I0234
Russia	I0421
Russia	I0424
Russia	I0430
Russia	I0431
Russia	I0235
Russia	I1028
Russia	kzb002
Russia	I0358
Russia	mur003
Russia	BOO002
Russia	BOO003
Russia	BOO004
Russia	BOO005
Russia	BOO006
Russia	kzb005
Russia	yak023
Russia	I1064
Russia	BOO001
Russia	KAG002
Russia	I1056
Russia	KDC002
Russia	kzb008
Russia	mur004
Russia	KPT001
Russia	I1054
Russia	I1058
Russia	KPT004
Russia	I1053
Russia	I1017
Russia	irk008
Russia	I0354
Russia	yak022
Russia	I0360
Russia	RISE394
Russia	I1057
Russia	RISE395
Russia	I0944
Russia	I1060
Russia	I1062
Russia	I1065
Russia	I1022
Russia	I1088
Russia	I1084
Russia	I1082
Russia	I1055
Russia	I1018
Russia	I1019
Russia	I1086
Russia	I1090
Russia	I1024
Russia	I1063
Russia	I1089
Russia	I0982
Russia	I0937
Russia	I0938
Russia	I0939
Russia	I0940
