ID	MasterID
Germany	I5656
Germany	I5657
Germany	I5658
Germany	I5659
Germany	I5660
Germany	I5661
Germany	I5663
Germany	I6590
Germany	I6591
Germany	I6624
Germany	I4132
Germany	HUGO_171
Germany	HUGO_171
Germany	I3593
Germany	UNTA85_1343
Germany	I0060
Germany	I0806
Germany	I4250
Germany	I1530
Germany	I0112
Germany	I1546
Germany	I1542
Germany	I1536
Germany	I1544
Germany	I1538
Germany	I1534
Germany	I1540
Germany	I1541
Germany	I1532
Germany	I1549
Germany	UNTA58_67
Germany	MX259
Germany	I4134
Germany	I5520
Germany	I5521
Germany	I5522
Germany	I5523
Germany	I5524
Germany	I5525
Germany	I5526
Germany	I5527
Germany	I5529
Germany	I5530
Germany	I5531
Germany	I5836
Germany	I6481
Germany	I6482
Germany	UNTA58_68Sk1
Germany	I0805
Germany	I3592
Germany	I4143
Germany	I4143
Germany	I4124
Germany	I4124
Germany	HUGO_180Sk1
Germany	HUGO_180Sk1
Germany	I0049
Germany	I0106
Germany	I0111
Germany	HUGO_180Sk2
Germany	HUGO_180Sk2
Germany	I0118
Germany	UNTA85_1336
Germany	UNTA85_1336
Germany	UNTA58_68Sk2
Germany	UNTA58_68Sk2
Germany	AMP_1
Germany	AMP_1
Germany	I0104
Germany	HUGO_169Sk1
Germany	I0108
Germany	I4144
Germany	I4144
Germany	I1539
Germany	ALT_2
Germany	ALT_3
Germany	ALT_3
Germany	ALT_4
Germany	ALT_4
Germany	ALT_1
Germany	I0550
Germany	I0103
Germany	RISE446
Germany	RISE435
Germany	RISE436
Germany	RISE434
Germany	UNTA89_FK231
Germany	UNTA121_FK61
Germany	WEZ16
Germany	TGM008
Germany	I1594
Germany	I0172
Germany	I0802
Germany	I0551
Germany	I0800
Germany	TGM009
Germany	I1560
Germany	I1563
Germany	I0560
Germany	I1593
Germany	I0559
Germany	I1565
Germany	I0807
Greece	Kou01
Greece	Kou03
Greece	Log02
Greece	Log04
Greece	Mik15
Greece	Pta08
Greece	I3920
Greece	I3709
Greece	I2318
Hungary	I7043
Hungary	I1502
Hungary	I1502
Hungary	I2364
Hungary	I7045
Hungary	I2741
Hungary	I2787
Hungary	I2786
Hungary	I2365
Hungary	I7040
Hungary	I7044
Hungary	I3529
Hungary	I4178
Hungary	I4131
Hungary	I3528
Hungary	I1497
Hungary	I1497
Hungary	I2368
Hungary	I2753
Hungary	I2367
Hungary	I5119
Hungary	I5116
Hungary	I5117
Hungary	I5118
Hungary	I2366
Hungary	I2370
Hungary	I2754
Hungary	I2371
Hungary	I2763
Hungary	I2752
Hungary	I2755
Hungary	I2785
Hungary	I2369
Hungary	I2791
Hungary	I2790
Hungary	I2789
Hungary	I2788
India	I6113
Iran	I2922
Iran	I11466
Iran	I4243
Iran	I2514
Iran	I2927
Iran	I11456
Iran	I11478
Iran	I8728
Iran	I2513
Iran	I11460
Iran	I11461
Iran	I11474
Iran	I11476
Iran	I11488
Iran	I11458
Iran	I2928
Iran	I11459
Iran	I2923
Iran	I2924
Iran	I2925
Iran	I11472
Iran	I11479
Iran	I11480
Iran	I2512
Iran	I11462
Iran	I8725
Iran	I11468
Iran	I8724
Iran	I11483
Iran	I11469
Iran	I8726
Iran	I11471
Iran	I2337
Iran	I2921
Iran	I2918
Iran	I1665
Iran	I1674
Ireland	CAK68
Ireland	CAK531
Ireland	CAK530
Ireland	CAK534
Ireland	CAK532
Ireland	CAK533
Ireland	NGZ1
Ireland	bally
Ireland	GNM1076
Ireland	NG10
Ireland	PB675
Ireland	MB6
Ireland	GNM1007
Ireland	PB754
Ireland	PN12
Ireland	PB186
Ireland	prs008/009
Ireland	ARD2
Ireland	prs013/014
Ireland	ANN1
Ireland	PB1327
Ireland	PN07
Ireland	PB581
Ireland	PB2031
Ireland	PB672
Ireland	PN16
Ireland	PN06
Ireland	PN03
Ireland	BG72
Ireland	PB443
Ireland	PB768
Ireland	prs006/011
Ireland	JP14
Ireland	PB1794
Ireland	ASH1
Ireland	car004
Ireland	CH448
Ireland	ANN2
Ireland	prs010
Ireland	prs016
Ireland	PB357
Ireland	PN02
Ireland	PN112
Ireland	PN13
Ireland	ASH3
Ireland	prs003/015
Ireland	prs018
Ireland	prs012
Ireland	prs017
Ireland	prs002
Ireland	PN107
Ireland	PN05
Ireland	PN04
Ireland	PN10_PN113
Israel	I4521
Israel	I0644
Israel	I1180
Israel	I1177
Israel	I1155
Israel	I1181
Israel	I1172
Israel	I1187
Israel	I1171
Israel	I1164
Israel	I1184
Israel	I1179
Israel	I1182
Israel	I1170
Israel	I1168
Israel	I1152
Israel	I1178
Israel	I1165
Israel	I1160
Israel	I1166
Israel	I1169
Israel	I1183
Israel	I1154
Italy	I2478
Italy	I2477
Italy	I1979
Italy	SUC001
Italy	I14675
Italy	I7807
Italy	I14676
Italy	I3122
Italy	JK2716
Italy	SUC002
Italy	SUC002
Italy	I11442
Italy	I3123
Italy	PJU002
Italy	SUC005
Italy	I4933
Italy	I4936
Italy	R27
Italy	R29
Italy	SUA005
Italy	ISC001
Italy	I16169
Italy	JK2746
Italy	SUC004
Italy	SUC004
Italy	I15941
Italy	I15940
Italy	I8561
Italy	I18970
Italy	I14678
Italy	I15942
Italy	SUC007
Italy	I14677
Italy	SEC006
Italy	SEC004
Italy	SUC006
Italy	SUC006
Italy	I18967
Italy	I18968
Italy	I16164
Italy	I11443
Italy	SID006
Italy	RISE489
Italy	I4930
Italy	R5
Italy	R4
Italy	FIL004
Italy	I16183
Italy	JK2804
Italy	Iceman
Italy	RISE487
Italy	R24
Italy	I15947
Italy	I15944
Italy	I15947
Italy	I16165
Italy	I15943
Italy	I16166
Italy	I16168
Italy	SUC008
Italy	I15945
Italy	I15946
Japan	I13886
Japan	I13887
Japan	I13884
Jordan	I1705
Jordan	I1706
Jordan	I1730
Kazakhstan	I6708
Kazakhstan	I11737
Kazakhstan	EBA1
Kazakhstan	I11735
Kazakhstan	EBA2
Kazakhstan	I3447
Kazakhstan	Yamnaya
Kazakhstan	I11734
Kazakhstan	I11732
Kazakhstan	I11531
Kazakhstan	I11736
Kazakhstan	BOT15
Kazakhstan	I11501
Kazakhstan	BOT14
Kazakhstan	BOT14
Kazakhstan	BOT2016
Kazakhstan	BOT2016
Kenya	I12533
Kenya	I8904
Kenya	I8904
Kenya	I8930
Kenya	I8931
Kyrgyzstan	I11526
Laos	La898
Latvia	I4629
Latvia	I4629
Latvia	I4554
Latvia	I4435
Latvia	I4631
Lithuania	Gyvakarai1_10bp
Lithuania	Plinkaigalis241
Lithuania	Plinkaigalis242
Malawi	I4421
Malawi	I4422
Malaysia	Ma911
Mongolia	I12957
Mongolia	I12957
Mongolia	IAG001
Mongolia	I12978
Mongolia	I6361
Mongolia	I6361
Mongolia	I13957
Mongolia	I12977
Mongolia	I13180
Mongolia	I13180
Mongolia	I6221
Mongolia	SHT002
Mongolia	I6222
Mongolia	SHT001
Mongolia	ERM001
Morocco	KEB.4
Morocco	KEB.6
Morocco	KEB.1.plus.8
Netherlands	I4074
Netherlands	I5750
Netherlands	I5748
Norway	VK531
Norway	Steigen
Peru	I2261
Peru	Cuncaicha15-03
Peru	I2268
Peru	I0040
Poland	RISE145
Poland	I6531
Poland	RISE431
Poland	I6537
Poland	I6583
Poland	I4252
Poland	I6579
Poland	I6582
Poland	I6580
Poland	I4251
Poland	I6581
Poland	I6534
Poland	pcw191
Poland	pcw260
Poland	pcw270
Poland	pcw280
Poland	I4253
Poland	I6535
Poland	pcw350
Poland	pcw160
Poland	pcw062
Poland	pcw110
Poland	pcw211
Poland	pcw250
Poland	pcw361
Poland	pcw420
Poland	pcw430
Poland	pcw362
Poland	pcw061
Poland	pcw070
Poland	N45
Poland	N47
Poland	N49
Poland	N44
Poland	pcw040
Poland	pcw041
Poland	pcw212
Poland	RISE1164
Poland	RISE1173
Poland	RISE1
Poland	poz44
Poland	RISE1172
Poland	I2403
Poland	RISE1168
Poland	poz81
Poland	RISE1160
Poland	RISE1167
Poland	RISE1246
Poland	RISE1159
Poland	RISE1243
Poland	RISE1247
Poland	RISE1248
Poland	RISE1252
Poland	RISE1254
Poland	RISE1163
Poland	RISE1249
Poland	RISE1169
Poland	RISE1250
Poland	RISE1165
Poland	RISE1170
Poland	RISE1162
Poland	RISE1241
Poland	RISE1161
Poland	RISE1171
Poland	RISE1166
Poland	I2433
Poland	I2435
Poland	I2440
Poland	I2407
Poland	N38
Poland	I2434
Poland	I2441
Poland	I2405
Poland	N18
Poland	N20
Poland	N19
Portugal	I4229
Portugal	CovaMoura364
Portugal	CovaMoura9B
Portugal	I0840
Portugal	I0839
Portugal	LD270
Portugal	I6466
Portugal	I6467
Portugal	I1970
Portugal	I6601
Portugal	I11614
Portugal	I11592
Portugal	I11604
Portugal	I11605
Portugal	LU339
Portugal	MonteCanelas337A
Portugal	I5429
Portugal	I3432
Portugal	CabecoArruda117B
Portugal	I11600
Portugal	I11601
Portugal	I11599
Portugal	I5076
Portugal	I5428
Portugal	DolmenAnsiao96B
Portugal	LugarCanto41
Portugal	LugarCanto42
Portugal	LugarCanto44
Portugal	LugarCanto45
Romania	I11912
Romania	GB
Romania	I4089
Romania	I11902
Romania	I11906
Russia	KBD001
Russia	KPT005
Russia	KBD002
Russia	DA339
Russia	RISE674
Russia	RISE516
Russia	I3426
Russia	irk076
Russia	MIL002
Russia	DA334
Russia	DA361
Russia	I0246
Russia	RISE386
Russia	I0244
Russia	ZPL002
Russia	kra001
Russia	RISE515
Russia	DA335
Russia	DA336
Russia	DA338
Russia	N4b2
Russia	RK4001
Russia	RISE684
Russia	irk022
Russia	I3427
Russia	DA356
Russia	DA353
Russia	I8745
Russia	RISE667
Russia	RISE671
Russia	RISE672
Russia	RISE673
Russia	RISE680
Russia	RISE681
Russia	RISE685
Russia	RISE719
Russia	I7352
Russia	TIM001
Russia	TIM002
Russia	TIM003
Russia	TIM005
Russia	TIM009
Russia	TIM010
Russia	TIM011
Russia	BOL002
Russia	SA6003
Russia	DA337
Russia	irk061
Russia	I0442
Russia	irk025
Russia	irk050
Russia	PG2002
Russia	RDT002
Russia	irk057
Russia	RISE552
Russia	I7662
Russia	RISE677
Russia	BOL003
Russia	GLZ002
Russia	NIK003
Russia	RISE718
Russia	GOL001
Russia	I6713
Russia	I7335
Russia	VOR003
Russia	irk068
Russia	MK3003
Russia	GLZ003
Russia	BOL001
Russia	I6714
Russia	I6714
Russia	I6714
Russia	VOR005
Russia	MIL001
Russia	I8295
Russia	HAN003
Russia	I7865
Russia	VOR001
Russia	VOR002
Russia	TIM006
Russia	TIM008
Russia	HAL001
Russia	N4a1
Russia	I7357
Russia	RK4002
Russia	HAN004
Russia	NAU002
Russia	RISE675
Russia	NAU001
Russia	RISE510
Russia	I1490
Russia	I7354
Russia	GLZ001
Russia	I3949
Russia	I3949
Russia	I3949
Russia	DA354
Russia	RISE555
Russia	STB001
Russia	HAN002
Russia	I7356
Russia	I0126
Russia	I7780
Russia	I7351
Russia	I6712
Russia	I7782
Russia	I7782
Russia	NIK002
Russia	I3388
Russia	I11752
Russia	I3388
Russia	I3388
Russia	I8296
Russia	I8296
Russia	I3952
Russia	LYG001
Russia	BU2001
Russia	I0371
Russia	I7353
Russia	I3954
Russia	I0432
Russia	I1723
Russia	VOR004
Russia	DA360
Russia	RISE240
Russia	MK5009
Russia	I3950
Russia	I3950
Russia	I3950
Russia	I6294
Russia	BZK002
Russia	I3951
Russia	RISE547
Russia	DA358
Russia	RK1001
Russia	GW1001
Russia	I0440
Russia	irk036
Russia	I3387
Russia	I10565
Russia	I10565
Russia	SA6010
Russia	I7671
Russia	I6711
Russia	I7779
Russia	I0441
Russia	RISE511
Russia	mak026
Russia	RK1003
Russia	I1526
Russia	I0438
Russia	NEO232
Russia	DA343
Russia	I0231
Russia	I6715
Russia	I0370
Russia	RISE546
Russia	RISE548
Russia	I0443
Russia	I10564
Russia	I11112
Russia	VEK006
Russia	VEK007
Russia	VEK007
Russia	ZO2002
Russia	irk033
Russia	I5272
Russia	I5273
Russia	NEO230
Russia	I1829
Russia	I5279
Russia	I5271
Russia	I5269
Russia	RISE550
Russia	I5278
Russia	I2071
Russia	I0357
Russia	I5277
Russia	I0444
Russia	I0439
Russia	I6272
Russia	I7489
Russia	RISE507.508.merge
Russia	I5270
Russia	I2069
Russia	I0429
Russia	RK1007
Russia	I11133
Russia	irk017
Russia	irk071
Russia	MK5001
Russia	MK5004
Russia	SA6004
Russia	I11131
Russia	I11132
Russia	SA6013
Russia	MK5008
Russia	IV3002
Russia	I1720
Russia	I6266
Russia	AY2001
Russia	SA6001
Russia	irk075
Russia	I6267
Russia	AY2003
Russia	DA345
Russia	DA355
Russia	irk034
Russia	I6268
Russia	irk040
Russia	OSS001
Russia	DA344
Russia	I3356
Russia	DA342
Russia	I14772
Russia	I14773
Russia	I14774
Russia	I14771
Russia	I14819
Russia	I8298
Russia	I7760
Russia	irk030
Spain	I3485
Spain	I8048
Spain	I8141
Spain	I3484
Spain	I5665
Spain	I6542
Spain	I6543
Spain	I6612
Spain	I6613
Spain	I6623
Spain	I6609
Spain	I6622
Spain	I6626
Spain	EHU001
Spain	ATP20
Spain	I6585
Spain	I6471
Spain	I6475
Spain	I6539
Spain	I6584
Spain	I6587
Spain	I6588
Spain	I6589
Spain	I6472
Spain	I4246
Spain	I0453
Spain	I0461
Spain	I0458
Spain	I0460
Spain	I3238
Spain	I3243
Spain	I3239
Spain	I4247
Spain	I4245
Spain	I2467
Spain	I4329
Spain	I6605
Spain	I0825
Spain	I0459
Spain	EHU002
Spain	I1277
Spain	I0462
Spain	I1976
Spain	I0257
Spain	I8132
Spain	I8131
Spain	LD1174
Spain	I0457
Spain	I0456
Spain	I0263
Spain	I1553
Spain	I0260
Spain	I0261
Spain	I0823
Spain	I0258
Spain	I0262
Spain	I0826
Spain	I1282
Spain	I1302
Spain	I1276
Spain	I1284
Spain	I1274
Spain	I1280
Spain	I1314
Spain	I1300
Spain	I1271
Spain	I1303
Spain	I5838
Spain	I6596
Spain	I6617
Spain	I6628
Spain	I6629
Spain	I6630
Spain	I8364
Spain	I8365
Spain	I1272
Spain	I7588
Spain	I7587
Spain	I8148
Spain	I8149
Spain	I8150
Spain	I8153
Spain	I8154
Spain	I8155
Spain	I8156
Spain	I8157
Spain	I8158
Spain	I8197
Spain	I8198
Spain	I8199
Spain	I1281
Spain	I8569
Spain	I0455
Spain	atp002
Spain	I0581
Spain	I7642
Spain	I2473
Spain	I1845
Spain	I1846
Spain	I1978
Spain	ATP17
Spain	I3270
Spain	I3271
Spain	I3269
Spain	I1842
Spain	atp12-1420
Spain	I1981
Spain	I10277
Spain	I10278
Spain	I10280
Spain	I10282
Spain	I10283
Spain	I10284
Spain	I10285
Spain	I10286
Spain	I11306
Spain	I11304
Spain	I11305
Spain	I11303
Spain	I10287
Spain	I1843
Spain	I4565
Spain	I1975
Spain	I3277
Spain	por004
Spain	I3276
Spain	I3272
Spain	atp016
Spain	I7602
Spain	I7603
Spain	I7605
Spain	I7606
Spain	I7604
Spain	I11300
Spain	I11301
Spain	I11249
Spain	I11248
Spain	I8566
Spain	por002
Spain	ATP7
Spain	I1838
Spain	I3214
Spain	I8567
Spain	I8568
Spain	I7594
Spain	I7595
Spain	ATP3
Spain	I3273
Spain	I7598
Spain	I7644
Spain	I7601
Spain	I7646
Spain	I7600
Spain	I7597
Spain	c40331
Spain	san216
Spain	I0408
Spain	I0405
Spain	I0407
Spain	I0406
Spain	ELT002
Spain	I7643
Spain	ELT006
Spain	I7645
Spain	I7160
Spain	I7647
Spain	I7549
Spain	I7547
Spain	I7679
Sweden	RISE98
Sweden	Olsund_new
Sweden	vbj007
Sweden	vbj007
Sweden	ber1
Sweden	RISE94
Sweden	ber2
Sweden	Ire8
Sweden	oll007
Sweden	vbj008
Sweden	vbj008
Sweden	vbj001
Sweden	vbj001
Sweden	Ajvide52
Sweden	Ajvide53
Sweden	Ajvide58
Sweden	Ajvide59
Sweden	Ajvide70
Sweden	vbj004
Sweden	vbj004
Sweden	ans016
Sweden	Gokhem7
Sweden	vbj013
Sweden	vbj013
Sweden	vbj002
Sweden	vbj002
Sweden	vbj014
Sweden	vbj014
Sweden	ajv28
Sweden	ajv54
Sweden	vbj017
Sweden	vbj017
Sweden	vbj015
Sweden	vbj015
Sweden	vbj018
Sweden	vbj018
Sweden	vbj003
Sweden	vbj003
Sweden	vbj006
Sweden	vbj006
Sweden	Gokhem4
Sweden	ajv36
Sweden	Gokhem2
Sweden	hem001
Sweden	hem001
Sweden	vbj012
Sweden	vbj012
Sweden	ros005
Sweden	ans017
Sweden	Gokhem5
Sweden	ros3
Sweden	ans014
Sweden	hem004
Sweden	hem004
Sweden	ans008
Sweden	hem005
Sweden	hem005
Sweden	ans003
Sweden	ans005
Sweden	Kvarlov5164
Switzerland	MX189
Switzerland	MX193
Switzerland	RA64
Switzerland	I5755
Switzerland	I5757
Switzerland	I5759
Switzerland	MX195
Switzerland	MX199
Switzerland	TU914(SX26)
Switzerland	TU908(SX21)
Switzerland	TU904(SX17)
Switzerland	MX197
Switzerland	MX188
Switzerland	MX298
Switzerland	MX192
Switzerland	MX196
Switzerland	RA54
Switzerland	MX198
Switzerland	MX191
Switzerland	MX190
Switzerland	TU876(SX10)
Switzerland	TU874(SX8)
Switzerland	Aes25
Switzerland	MX310
Switzerland	MX304
Switzerland	Aes23
Switzerland	Aes22
Switzerland	Aes7
Switzerland	MX299
Switzerland	Aes6
Switzerland	RA61
Switzerland	RA57
Switzerland	Aes19
Switzerland	Aes21
Switzerland	RA44
Switzerland	RA59.Furtwangler
Switzerland	Aes10
Switzerland	Aes18
Switzerland	Aes24
Switzerland	Aes20
Switzerland	Aes9
Switzerland	Aes8
Switzerland	RA62
Switzerland	Aes12
Switzerland	RA58
Switzerland	Aes17
Switzerland	Aes11
Switzerland	Aes2
Switzerland	Aes14
Switzerland	Aes15
Switzerland	Aes13
Switzerland	Aes5
Switzerland	Aes3
Switzerland	Aes1
Switzerland	Aes16
Switzerland	TU910(SX22)
Switzerland	MX184
Switzerland	MX203
Switzerland	MX204
Switzerland	MX209
Switzerland	MX210
Switzerland	Aes4
Switzerland	RA45
Switzerland	MX211
Switzerland	MX187
Switzerland	RA43
Switzerland	MX213
Switzerland	MX219
Switzerland	MX182
Switzerland	MX183
Switzerland	MX150
Switzerland	MX212
Switzerland	RA42
Syria	ETM018
Syria	ETM023
Syria	ETM012
Syria	ETM010
Tajikistan	I10551
Tajikistan	I4290
Tajikistan	I4910
Turkey	TIT003
Turkey	TIT012
Turkey	TIT014
Turkey	TIT015
Turkey	TIT019
Turkey	TIT025
Turkey	ART001
Turkey	I2495
Turkey	I2683
Turkey	I2499
Turkey	ART009
Turkey	ART010
Turkey	ART011
Turkey	MA2210
Turkey	MA2212
Turkey	MA2213
Turkey	ART012
Turkey	ART026
Turkey	IKI002
Turkey	ART017
Turkey	ART038
Turkey	ART020
Turkey	ART027
Turkey	IKI009
Turkey	ART015
Turkey	IKI012
Turkey	ART023
Turkey	IKI006
Turkey	IKI019
Turkey	IKI020
Turkey	IKI032
Turkey	ART032
Turkey	ART014
Turkey	ART018
Turkey	IKI017
Turkey	ART024
Turkey	IKI034
Turkey	ART019
Turkey	IKI016
Turkey	IKI030
Turkey	IKI036
Turkey	ART022
Turkey	CBT005
Turkey	CBT001
Turkey	CBT003
Turkey	CBT010
